https://secure.img1-ag.wfcdn.com/im/60461881/resize-h800-w800%5Ecompr-r85/5668/56680467/Thalia+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/60461881/resize-h800-w800%5Ecompr-r85/5668/56680467/Thalia+Bookcase.jpg', 'path': 'full/122a13986eea29d378d41e2fcd9c56b6a9471da9.jpg', 'checksum': '3106a5e31a505551f45f293d41795dee'}]",HZEL4421
https://secure.img1-ag.wfcdn.com/im/59246090/resize-h800-w800%5Ecompr-r85/4347/43479770/Uwais+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/59246090/resize-h800-w800%5Ecompr-r85/4347/43479770/Uwais+Bookcase.jpg', 'path': 'full/61e173d0d55df2c1cf052c931177a565c3d18b53.jpg', 'checksum': '1770dd66a111123e4a3ea5c7aa8afc2b'}]",RILY1370
https://secure.img1-ag.wfcdn.com/im/29227111/resize-h800-w800%5Ecompr-r85/3800/38000410/Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/29227111/resize-h800-w800%5Ecompr-r85/3800/38000410/Bookcase.jpg', 'path': 'full/2a2dff50d6d11a49a6c4fddff651872548f220c6.jpg', 'checksum': 'a155802cfb5a61f506b2e3f050ed5439'}]",MERW1368
https://secure.img1-ag.wfcdn.com/im/61862505/resize-h800-w800%5Ecompr-r85/5178/51787244/Ronald+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/61862505/resize-h800-w800%5Ecompr-r85/5178/51787244/Ronald+Bookcase.jpg', 'path': 'full/9b26bf5ffdff54a5e0047b8109926b37e506d104.jpg', 'checksum': '5e70f8d0367beab1895e2b7d573d6e3a'}]",LSSS1025
https://secure.img1-ag.wfcdn.com/im/72749007/resize-h800-w800%5Ecompr-r85/5525/55255134/Gonzales+Cube+Unit+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/72749007/resize-h800-w800%5Ecompr-r85/5525/55255134/Gonzales+Cube+Unit+Bookcase.jpg', 'path': 'full/a2d564f0d672201f3c2365b78790df9612418c1a.jpg', 'checksum': '7058c72e756cac405e00c1ae07bf1215'}]",EBDN1008
image_urls,images,sku
https://secure.img1-ag.wfcdn.com/im/60077970/resize-h800-w800%5Ecompr-r85/6942/69427047/Prater+3+Tier+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/60077970/resize-h800-w800%5Ecompr-r85/6942/69427047/Prater+3+Tier+Bookcase.jpg', 'path': 'full/4dd460811964ace354636d87771d4da20796344f.jpg', 'checksum': 'cdbfa6dbcf3c3d08be024005526831ac'}]",WLFG2014
https://secure.img1-ag.wfcdn.com/im/26013630/resize-h800-w800%5Ecompr-r85/5818/58180795/144cm+Leaning+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/26013630/resize-h800-w800%5Ecompr-r85/5818/58180795/144cm+Leaning+Bookcase.jpg', 'path': 'full/a8e4dbad60138402a16f419358592c60de62a008.jpg', 'checksum': '1c32eeabcbd1c08387ba14e48de7fd78'}]",RELX1164
https://secure.img1-ag.wfcdn.com/im/92050644/resize-h800-w800%5Ecompr-r85/8449/84497999/Landyn+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/92050644/resize-h800-w800%5Ecompr-r85/8449/84497999/Landyn+Bookcase.jpg', 'path': 'full/063a14ace928945910857bb2fec2438a6b4e24aa.jpg', 'checksum': 'c9503f705911fa1b03d451fb5694cdbb'}]",U001448173
https://secure.img1-ag.wfcdn.com/im/91114033/resize-h800-w800%5Ecompr-r85/8425/84254775/Vigue+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/91114033/resize-h800-w800%5Ecompr-r85/8425/84254775/Vigue+Bookcase.jpg', 'path': 'full/3cb3d74447421ac790a8cc81c57a70f377730486.jpg', 'checksum': '9d122d77660d3f0c796b1f89e8d157bf'}]",OKLD1091
https://secure.img1-ag.wfcdn.com/im/33005908/resize-h800-w800%5Ecompr-r85/4550/45500285/Willow+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/33005908/resize-h800-w800%5Ecompr-r85/4550/45500285/Willow+Bookcase.jpg', 'path': 'full/11d5b2a86a24e3a5772e3fab981d1121184f1329.jpg', 'checksum': '6d6dd33285cd2802412543eb7e3ae9f9'}]",COHM1227
https://secure.img1-ag.wfcdn.com/im/48280439/resize-h800-w800%5Ecompr-r85/3887/38879382/Sutton+119cm+Etagere+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/48280439/resize-h800-w800%5Ecompr-r85/3887/38879382/Sutton+119cm+Etagere+Bookcase.jpg', 'path': 'full/542ceaa3cf94c1e6d14a190ff1323b59de8bfa2e.jpg', 'checksum': '709bac3818bcadf72c8370270f85ecf8'}]",RILY2398
https://secure.img1-ag.wfcdn.com/im/86784761/resize-h800-w800%5Ecompr-r85/6615/66152721/Hukill+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/86784761/resize-h800-w800%5Ecompr-r85/6615/66152721/Hukill+Bookcase.jpg', 'path': 'full/21487c855254bed1ffcc660d764780adeb20340f.jpg', 'checksum': '563215504a4abb3a307662669cee6658'}]",HVOA6222
https://secure.img1-ag.wfcdn.com/im/06884238/resize-h800-w800%5Ecompr-r85/8149/81496104/Valerio+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/06884238/resize-h800-w800%5Ecompr-r85/8149/81496104/Valerio+Bookcase.jpg', 'path': 'full/c2f9801c17ad0582ae02586095111c55d746cb29.jpg', 'checksum': '5a33b35e8f81b6ae40a0fe6bde2425cb'}]",AAPO1070
https://secure.img1-ag.wfcdn.com/im/32310850/resize-h800-w800%5Ecompr-r85/5382/53829442/Barhorst+Standard+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/32310850/resize-h800-w800%5Ecompr-r85/5382/53829442/Barhorst+Standard+Bookcase.jpg', 'path': 'full/a2e4bb61b92753eee572f601747c56744e20001c.jpg', 'checksum': '82d4326a31997fa46156623665737c76'}]",EBDN1022
https://secure.img1-ag.wfcdn.com/im/16765867/resize-h800-w800%5Ecompr-r85/4941/49410981/Cresta+Standard+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/16765867/resize-h800-w800%5Ecompr-r85/4941/49410981/Cresta+Standard+Bookcase.jpg', 'path': 'full/5062494a649d50ecf9d37c77f026d163967fdb0f.jpg', 'checksum': '76a9df3154262008ed3a6f62d090229c'}]",EBDN1059
https://secure.img1-ag.wfcdn.com/im/38731718/resize-h800-w800%5Ecompr-r85/4286/42865174/Augustus+X-Frame+Etagere+Bookcase.jpg,"[{'url': 'https://secure.img1-ag.wfcdn.com/im/38731718/resize-h800-w800%5Ecompr-r85/4286/42865174/Augustus+X-Frame+Etagere+Bookcase.jpg', 'path': 'full/58b27e3a4d1d30ea0603c495150fa77e30db3fed.jpg', 'checksum': 'f16e042d911592fa2a31f29f584e5a6a'}]",BWHA2174
image_urls,images,sku
https://secure.img1-fg.wfcdn.com/im/36818339/resize-h800-w800%5Ecompr-r85/6153/61537011/Barbara+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/36818339/resize-h800-w800%5Ecompr-r85/6153/61537011/Barbara+Bookcase.jpg', 'path': 'full/5badf777bdceaac2bfbe0f20063eabe27983a9c7.jpg', 'checksum': '40a7a9d2dc0d8bfcfa3a06c8db76e959'}]",ORES1740
https://secure.img1-fg.wfcdn.com/im/21953177/resize-h800-w800%5Ecompr-r85/1048/104856486/Persei+Rail+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/21953177/resize-h800-w800%5Ecompr-r85/1048/104856486/Persei+Rail+Bookcase.jpg', 'path': 'full/1959605cfaf4dabf569121247264c21f0495bf89.jpg', 'checksum': 'e8fce8a1fe268549dcf2a8784c16d02a'}]",LDRU2570
https://secure.img1-fg.wfcdn.com/im/80301900/resize-h800-w800%5Ecompr-r85/1029/102909093/Shynel+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/80301900/resize-h800-w800%5Ecompr-r85/1029/102909093/Shynel+Bookcase.jpg', 'path': 'full/cb858c61d2dae9b6486bf1ee1f66fd8902836387.jpg', 'checksum': '50665b12f229d2a304ed6c3d641c81ce'}]",WLDK1902
https://secure.img1-fg.wfcdn.com/im/51949651/resize-h800-w800%5Ecompr-r85/7205/72051245/Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/51949651/resize-h800-w800%5Ecompr-r85/7205/72051245/Bookcase.jpg', 'path': 'full/f0cbd2c4f5a0eef1e5c464d30e7d5848bd63df70.jpg', 'checksum': '8b409b0789c7f83fc5adeb0fee01723f'}]",HZEL1139
https://secure.img1-fg.wfcdn.com/im/21944285/resize-h800-w800%5Ecompr-r85/8658/86583828/Morin+Corner+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/21944285/resize-h800-w800%5Ecompr-r85/8658/86583828/Morin+Corner+Bookcase.jpg', 'path': 'full/38777ef27bdb4c5260d4cda3966f7daab0f6ff42.jpg', 'checksum': 'e29dd18869fa77aa7347e6c7072b48be'}]",BBHS1080
https://secure.img1-fg.wfcdn.com/im/87011912/resize-h800-w800%5Ecompr-r85/8858/88582600/Kira+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/87011912/resize-h800-w800%5Ecompr-r85/8858/88582600/Kira+Bookcase.jpg', 'path': 'full/ff78dcc902e9f901bc23ac953c7235c8ff9618e1.jpg', 'checksum': '1dcad40de1f14a2de73da0f36e79fa67'}]",TEH1288
https://secure.img1-fg.wfcdn.com/im/32027635/resize-h800-w800%5Ecompr-r85/4266/42666147/Saidnawey+Standard+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/32027635/resize-h800-w800%5Ecompr-r85/4266/42666147/Saidnawey+Standard+Bookcase.jpg', 'path': 'full/bf1ba2418f40fa899f040263d4401266ab9e45f9.jpg', 'checksum': '59a00553e404b1c01030fd22094498ec'}]",EBDN1058
https://secure.img1-fg.wfcdn.com/im/73538965/resize-h800-w800%5Ecompr-r85/3774/37741851/Stasia+Ladder+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/73538965/resize-h800-w800%5Ecompr-r85/3774/37741851/Stasia+Ladder+Bookcase.jpg', 'path': 'full/6affaf2080106abb92b902efecfcdb92651ea312.jpg', 'checksum': '98efc6d2f84455d23f0ec6ac204958a5'}]",HOKU7992
https://secure.img1-fg.wfcdn.com/im/90115959/resize-h800-w800%5Ecompr-r85/6526/65265129/Findlay+High+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/90115959/resize-h800-w800%5Ecompr-r85/6526/65265129/Findlay+High+Bookcase.jpg', 'path': 'full/c2e3b26b17ea9fc769aa96a78b3504c5d9b9f1d3.jpg', 'checksum': '4b45666aad60b4e2dfc7d7b82f5e746d'}]",HAZL9143
https://secure.img1-fg.wfcdn.com/im/88030637/resize-h800-w800%5Ecompr-r85/5498/54982891/Charnley+Etagere+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/88030637/resize-h800-w800%5Ecompr-r85/5498/54982891/Charnley+Etagere+Bookcase.jpg', 'path': 'full/db6a6c784bb79c0b8b259f1d318ef61faf784e70.jpg', 'checksum': 'bf5629b8ae06152399a72404d306abaf'}]",DUST5533
https://secure.img1-fg.wfcdn.com/im/15506828/resize-h800-w800%5Ecompr-r85/6440/64404643/Maumelle+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/15506828/resize-h800-w800%5Ecompr-r85/6440/64404643/Maumelle+Bookcase.jpg', 'path': 'full/dffac0afad26348b3df24850d69ff3d7b97e2edb.jpg', 'checksum': '4de00153c343cdb774bfef7b10dc8d97'}]",WLDH2961
image_urls,images,sku
https://secure.img1-fg.wfcdn.com/im/51081806/resize-h800-w800%5Ecompr-r85/8342/83423579/Chowk+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/51081806/resize-h800-w800%5Ecompr-r85/8342/83423579/Chowk+Bookcase.jpg', 'path': 'full/5633c799276c80b417bcfcc26bc72920156065dd.jpg', 'checksum': '767be90dac6f01d15ae305c96a12345c'}]",AISN1029
https://secure.img1-fg.wfcdn.com/im/95831829/resize-h800-w800%5Ecompr-r85/1008/100847738/Tonto+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/95831829/resize-h800-w800%5Ecompr-r85/1008/100847738/Tonto+Bookcase.jpg', 'path': 'full/5a865c7f2871504d95978aae2e0fdf82b6e7cbf4.jpg', 'checksum': 'cc711d82a8a6017dc6f53eb9d549887c'}]",TEH1279
https://secure.img1-fg.wfcdn.com/im/47303655/resize-h800-w800%5Ecompr-r85/5178/51787165/Ronald+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/47303655/resize-h800-w800%5Ecompr-r85/5178/51787165/Ronald+Bookcase.jpg', 'path': 'full/94416aaea53f7c0d638bbba114900af00f713f1d.jpg', 'checksum': '62f632fff2b87bc93d51b86ca8d4c843'}]",LSSS1024
https://secure.img1-fg.wfcdn.com/im/01987467/resize-h800-w800%5Ecompr-r85/6753/67532667/Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/01987467/resize-h800-w800%5Ecompr-r85/6753/67532667/Bookcase.jpg', 'path': 'full/bd119f3bd1defff9bc2c16f1c0db331e8c445916.jpg', 'checksum': '2c0c8859043490180cac2ebb5c36ef0f'}]",HZEL1079
https://secure.img1-fg.wfcdn.com/im/69747364/resize-h800-w800%5Ecompr-r85/1037/103718874/Montenigro+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/69747364/resize-h800-w800%5Ecompr-r85/1037/103718874/Montenigro+Bookcase.jpg', 'path': 'full/5e6d12a957aa71771354efcbfa353aea4829b6f2.jpg', 'checksum': '5cf30481636286d071649736a710f10c'}]",WMES1247
https://secure.img1-fg.wfcdn.com/im/06996756/resize-h800-w800%5Ecompr-r85/6605/66059087/Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/06996756/resize-h800-w800%5Ecompr-r85/6605/66059087/Bookcase.jpg', 'path': 'full/a50391c06781b265b5f657789983d31f84e5dd3f.jpg', 'checksum': '14e26cfb555d6e898edae67fe1f47661'}]",SYMS1691
https://secure.img1-fg.wfcdn.com/im/58529274/resize-h800-w800%5Ecompr-r85/1048/104881959/Cheever+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/58529274/resize-h800-w800%5Ecompr-r85/1048/104881959/Cheever+Bookcase.jpg', 'path': 'full/b607188e2a15ac062393062d2bd7e57daca16e61.jpg', 'checksum': 'c51089512e7975123395e3e6d84b2b53'}]",GCQQ1030
https://secure.img1-fg.wfcdn.com/im/70042183/resize-h800-w800%5Ecompr-r85/5734/57340511/Sherell+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/70042183/resize-h800-w800%5Ecompr-r85/5734/57340511/Sherell+Bookcase.jpg', 'path': 'full/855b634ff5b51e54d43d5f894aa180e010cc9601.jpg', 'checksum': '062ecf8f594f9dde6d22383cc0907e78'}]",DCOO7118
https://secure.img1-fg.wfcdn.com/im/15562870/resize-h800-w800%5Ecompr-r85/6560/65607711/Maia+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/15562870/resize-h800-w800%5Ecompr-r85/6560/65607711/Maia+Bookcase.jpg', 'path': 'full/fa3d0ffc8de15f86242d72eb358823de2f84cb64.jpg', 'checksum': 'c1b358f392e529d2101e6aa2dcf6c7b0'}]",HOKU7856
https://secure.img1-fg.wfcdn.com/im/61142620/resize-h800-w800%5Ecompr-r85/4750/47507150/Amani+102cm+Standard+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/61142620/resize-h800-w800%5Ecompr-r85/4750/47507150/Amani+102cm+Standard+Bookcase.jpg', 'path': 'full/11cf5f53d06208e25ce70e70ff29f5ec0fe6d8d2.jpg', 'checksum': 'a0fc00ca19d453f61e0cbb9ff0b0b517'}]",RILY1405
https://secure.img1-fg.wfcdn.com/im/39548333/resize-h800-w800%5Ecompr-r85/6073/60730105/Roscoe+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/39548333/resize-h800-w800%5Ecompr-r85/6073/60730105/Roscoe+Bookcase.jpg', 'path': 'full/79e60c5a97c4d5819062ebbc74526dd1f0d08b13.jpg', 'checksum': '91581f8cae9691b19e03dfcfb081c3c1'}]",HOKU7860
https://secure.img1-fg.wfcdn.com/im/28450456/resize-h800-w800%5Ecompr-r85/8447/84478099/Landyn+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/28450456/resize-h800-w800%5Ecompr-r85/8447/84478099/Landyn+Bookcase.jpg', 'path': 'full/0dac03338a490b1a5a0adeb41c597464553fcb30.jpg', 'checksum': 'd85b3ff93b15a8ed9a84740ea3950ece'}]",U001448438
https://secure.img1-fg.wfcdn.com/im/04607837/resize-h800-w800%5Ecompr-r85/3696/36962806/Gouldin+Ladder+Desk.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/04607837/resize-h800-w800%5Ecompr-r85/3696/36962806/Gouldin+Ladder+Desk.jpg', 'path': 'full/a42604ffe3a59dded698a0b4861da374a008fc1f.jpg', 'checksum': 'a3ae56c5c01953fd2007dbc57587915b'}]",AAPO1033
https://secure.img1-fg.wfcdn.com/im/08809460/resize-h800-w800%5Ecompr-r85/8885/88854101/Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/08809460/resize-h800-w800%5Ecompr-r85/8885/88854101/Bookcase.jpg', 'path': 'full/9db5aa28cd27f570b553e8514c85140c116c0276.jpg', 'checksum': '1bdaa9d0a9869d0a25c7fcd1185825a0'}]",CCOQ1589
https://secure.img1-fg.wfcdn.com/im/19553824/resize-h800-w800%5Ecompr-r85/1039/103936351/Edith+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/19553824/resize-h800-w800%5Ecompr-r85/1039/103936351/Edith+Bookcase.jpg', 'path': 'full/39210bad19891d4eff09b6c154ea3106f4471146.jpg', 'checksum': 'c034f2cc184714d553bd3dbb5ed65ec7'}]",WBRD1216
https://secure.img1-fg.wfcdn.com/im/89723541/resize-h800-w800%5Ecompr-r85/1056/105679873/Aurora+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/89723541/resize-h800-w800%5Ecompr-r85/1056/105679873/Aurora+Bookcase.jpg', 'path': 'full/29f5a43715988b328feb7b94936dcb6e3b73020a.jpg', 'checksum': '4472e3e6aac9dd4f639c87eb62c3796f'}]",BRBD0257
https://secure.img1-fg.wfcdn.com/im/13243313/resize-h800-w800%5Ecompr-r85/8431/84314923/Chowk+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/13243313/resize-h800-w800%5Ecompr-r85/8431/84314923/Chowk+Bookcase.jpg', 'path': 'full/80050141ce71ae559a1ad3fc36bd0e7d3e6d551c.jpg', 'checksum': 'fe7788a257deef5b35344118fca8d71b'}]",AISN1034
image_urls,images,sku
https://secure.img1-fg.wfcdn.com/im/31100674/resize-h800-w800%5Ecompr-r85/1019/101937114/Kings+Point+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/31100674/resize-h800-w800%5Ecompr-r85/1019/101937114/Kings+Point+Bookcase.jpg', 'path': 'full/2db2b1afb476ea341eb53686b1861c732f57c510.jpg', 'checksum': '36693a12190e7dc65e0b84fe09491428'}]",HAZM7294
https://secure.img1-fg.wfcdn.com/im/47886533/resize-h800-w800%5Ecompr-r85/7741/77416074/Adit+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/47886533/resize-h800-w800%5Ecompr-r85/7741/77416074/Adit+Bookcase.jpg', 'path': 'full/132b0dc34a879f44695125a9a786a0d57fa2431b.jpg', 'checksum': '240bf415accfb6d42418b1d360f80159'}]",ADZX1060
https://secure.img1-fg.wfcdn.com/im/74753521/resize-h800-w800%5Ecompr-r85/4021/40211446/Kathleen+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/74753521/resize-h800-w800%5Ecompr-r85/4021/40211446/Kathleen+Bookcase.jpg', 'path': 'full/66f477155187c6b94eaf50f642a6a41b78b75f06.jpg', 'checksum': '3d9d5235d10dc2946c44a4b2c5246c32'}]",ANDM1266
https://secure.img1-fg.wfcdn.com/im/42952294/resize-h800-w800%5Ecompr-r85/6707/67072520/Eshleman+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/42952294/resize-h800-w800%5Ecompr-r85/6707/67072520/Eshleman+Bookcase.jpg', 'path': 'full/ee92cf62dc28f846a58df9713d3dd71f3238688b.jpg', 'checksum': '7e4074335cff8f38ce2676de418f9b7a'}]",HVO69729
https://secure.img1-fg.wfcdn.com/im/04507468/resize-h800-w800%5Ecompr-r85/6879/68797853/Alda+Tall+176.6cm+Standard+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/04507468/resize-h800-w800%5Ecompr-r85/6879/68797853/Alda+Tall+176.6cm+Standard+Bookcase.jpg', 'path': 'full/ed163cde4e3882570ac2bd91ee2c136664d3355b.jpg', 'checksum': '26fa03c1196bf1a7e1c4e673732a12af'}]",HES4521
https://secure.img1-fg.wfcdn.com/im/54850027/resize-h800-w800%5Ecompr-r85/4047/40471677/Evelin+Ladder+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/54850027/resize-h800-w800%5Ecompr-r85/4047/40471677/Evelin+Ladder+Bookcase.jpg', 'path': 'full/716ed0ea55b66f3306720cd791f188ca013b182d.jpg', 'checksum': '435ffa9001350472574c21d52ea17c68'}]",HQQ5454
https://secure.img1-fg.wfcdn.com/im/27552274/resize-h800-w800%5Ecompr-r85/1034/103483169/Blok+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/27552274/resize-h800-w800%5Ecompr-r85/1034/103483169/Blok+Bookcase.jpg', 'path': 'full/cdefe14c6093aab7919376006057e4c56e887a18.jpg', 'checksum': 'bf1218a684e857de1c43a8d3837bdc4a'}]",HOKD6372
https://secure.img1-fg.wfcdn.com/im/45675088/resize-h800-w800%5Ecompr-r85/4772/47723664/Hinshaw+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/45675088/resize-h800-w800%5Ecompr-r85/4772/47723664/Hinshaw+Bookcase.jpg', 'path': 'full/4270c78d025a1e2722b4a00c1bd77f9d760cafe3.jpg', 'checksum': '18b277e6fbbad2a7915ac1c467efe0e5'}]",U000501785
https://secure.img1-fg.wfcdn.com/im/01003253/resize-h800-w800%5Ecompr-r85/9449/9449783/Ballantine+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/01003253/resize-h800-w800%5Ecompr-r85/9449/9449783/Ballantine+Bookcase.jpg', 'path': 'full/111ce69943c3c00e1663741ed0ee728b6b75ad90.jpg', 'checksum': 'fb6f9638d70f179801a46dff75abc02d'}]",HETC1680
https://secure.img1-fg.wfcdn.com/im/44103000/resize-h800-w800%5Ecompr-r85/3342/33425707/Delong+Cube+Unit.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/44103000/resize-h800-w800%5Ecompr-r85/3342/33425707/Delong+Cube+Unit.jpg', 'path': 'full/5096abd9d16c27ed5c58270390f38e1af146b670.jpg', 'checksum': '8ee424b150e9046e887fce4dcb6e7d1a'}]",FNR1154
https://secure.img1-fg.wfcdn.com/im/51768173/resize-h800-w800%5Ecompr-r85/8520/85202553/Kinloch+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/51768173/resize-h800-w800%5Ecompr-r85/8520/85202553/Kinloch+Bookcase.jpg', 'path': 'full/3a1066bffb7eaa85635a0ca472ddae6b72f6bed7.jpg', 'checksum': 'c1fd5b5ebe3eea90183c395789dbc5c1'}]",XBXU1112
https://secure.img1-fg.wfcdn.com/im/08726417/resize-h800-w800%5Ecompr-r85/9790/97901936/North+Attleborough+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/08726417/resize-h800-w800%5Ecompr-r85/9790/97901936/North+Attleborough+Bookcase.jpg', 'path': 'full/07a2729004b7f8be8cf055838d81942adbedbbd5.jpg', 'checksum': 'b52ea536dd3636e68dc253803e736bd2'}]",U000808639
https://secure.img1-fg.wfcdn.com/im/30739594/resize-h800-w800%5Ecompr-r85/9190/91904082/Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/30739594/resize-h800-w800%5Ecompr-r85/9190/91904082/Bookcase.jpg', 'path': 'full/4d9f22bb37f6b2f50b433afdb23341f6647f9b36.jpg', 'checksum': '90b2a43142e1fc87e802bb18f65ac439'}]",CCOQ1590
https://secure.img1-fg.wfcdn.com/im/50841226/resize-h800-w800%5Ecompr-r85/6781/67817534/Faucher+High+180cm+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/50841226/resize-h800-w800%5Ecompr-r85/6781/67817534/Faucher+High+180cm+Bookcase.jpg', 'path': 'full/e329d2114ec3af2d84d7b6150e9bf223773eedee.jpg', 'checksum': '08c63d91a5145397877b3bdcb9d97537'}]",ANDM1756
https://secure.img1-fg.wfcdn.com/im/71737388/resize-h800-w800%5Ecompr-r85/4186/41860011/60cm+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/71737388/resize-h800-w800%5Ecompr-r85/4186/41860011/60cm+Bookcase.jpg', 'path': 'full/b1ccbb7254b8359602435e11f3750655435d9316.jpg', 'checksum': 'd883992abcc52ba1a47b0ee69aec1c16'}]",SYMS1000
https://secure.img1-fg.wfcdn.com/im/46920023/resize-h800-w800%5Ecompr-r85/7228/72285491/Montwood+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/46920023/resize-h800-w800%5Ecompr-r85/7228/72285491/Montwood+Bookcase.jpg', 'path': 'full/311028acc845a55464b56fee432b8b29bf7944bc.jpg', 'checksum': '266ff22a8c5d22b1a4664ac2c1999c4d'}]",ASEN1004
https://secure.img1-fg.wfcdn.com/im/58842411/resize-h800-w800%5Ecompr-r85/6605/66059712/Valdosta+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/58842411/resize-h800-w800%5Ecompr-r85/6605/66059712/Valdosta+Bookcase.jpg', 'path': 'full/c244722c7d812c1bd632076261c7ab78b49b751f.jpg', 'checksum': '16be7e2da0d2d3a5ada3f38359ae070b'}]",HES4065
image_urls,images,sku
https://secure.img1-fg.wfcdn.com/im/67778710/resize-h800-w800%5Ecompr-r85/6943/69438571/Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/67778710/resize-h800-w800%5Ecompr-r85/6943/69438571/Bookcase.jpg', 'path': 'full/9f2e6677cce9df690848c9aed89f79cd1156f134.jpg', 'checksum': '7cdedadaeae480a87c4d44abede2eaa1'}]",SYMS1689
https://secure.img1-fg.wfcdn.com/im/88733806/resize-h800-w800%5Ecompr-r85/6942/69429636/Parini+Standard+Bookcase.jpg,"[{'url': 'https://secure.img1-fg.wfcdn.com/im/88733806/resize-h800-w800%5Ecompr-r85/6942/69429636/Parini+Standard+Bookcase.jpg', 'path': 'full/8b6d38684cbd76b3eb3e8b60d8d3058471868c37.jpg', 'checksum': '4e1bd595350bfb910ff6ceace603e860'}]",CCOO8188
